"","beta.1.1","beta.2.1","beta.3.1","beta.4.1","beta.5.1","beta.6.1","beta.7.1","beta.8.1","beta.1.2","beta.2.2","beta.3.2","beta.4.2","beta.5.2","beta.6.2","beta.7.2","beta.8.2","beta.1.3","beta.2.3","beta.3.3","beta.4.3","beta.5.3","beta.6.3","beta.7.3","beta.8.3","beta.1.4","beta.2.4","beta.3.4","beta.4.4","beta.5.4","beta.6.4","beta.7.4","beta.8.4","beta.1.5","beta.2.5","beta.3.5","beta.4.5","beta.5.5","beta.6.5","beta.7.5","beta.8.5","beta.1.6","beta.2.6","beta.3.6","beta.4.6","beta.5.6","beta.6.6","beta.7.6","beta.8.6","gamma.1","gamma.2","gamma.3","gamma.4","gamma.5","gamma.6","gamma.7","sigma.1","sigma.2","sigma.3","sigma.4","sigma.5","sigma.6","sigma.7","sigma.8","lp__"
"364",-0.156406952281438,-0.180818720224919,-0.135864694551389,-0.0382481928471394,0.0127688635344423,0.0734718384232011,0.066994594290634,0.0199766670737802,1.00395113354261,0.00903690571052754,0.0825573214524238,0.223557424865855,0.449141738639061,0.644293401730529,0.789367309512707,0.948062591654363,-0.0555155534662203,-0.0498000816321573,-0.0546921673717293,-0.0672027985247764,-0.0394506635533811,-0.0202828335903293,-0.00997793488129013,-0.00100081329356414,-0.0505628674902873,-0.00113680474569311,0.0238825112202844,0.0684241756643028,0.0442986889706832,-0.000117141976598611,-0.014787049837476,-0.0155977033348263,-0.089067797523332,-0.0939060362529983,-0.0553449611818076,-0.0205227463127604,0.0418850756094606,-0.0517722035704544,-0.0186507631314335,0.0012453055489427,-0.00102879707556094,0.0253990416498047,-0.0267825584101035,-0.022954096764119,-0.00906067778645759,-0.029961632021002,-0.0279976071051344,0.0026674952308535,0.996115285998283,0.91702296485379,0.756680086990892,0.518901015758693,0.330043278588864,0.19510201282078,0.0479581342748461,0.218261247254515,0.177701607694734,0.151259929560538,0.127775739747067,0.108708005304584,0.0703044002710605,0.0388571397422252,0.0114235936595608,59485.9768196862
"365",-0.121071581575815,-0.159923330047867,-0.12964675412789,-0.0301989853667494,0.010174171727683,0.0748785891327845,0.0674120620534661,0.0154282365422657,0.995753022253659,0.0785917853004918,-0.010285631718096,0.245889882859887,0.472543710117923,0.633708905307282,0.796558342149705,0.950036212374176,-0.0394060205559907,-0.0575874402878216,-0.0608081921309429,-0.0500695649128392,-0.0428641812380872,-0.0162566096322012,-0.00867905484435844,-0.00129127110214763,-0.0847367141561641,0.0144678203910531,0.0156679438366653,0.0478335690289868,0.0340896216925697,0.000153382826930239,-0.0096528654227298,-0.0135466954397442,-0.084964817206187,-0.107874642404076,-0.0676733331480307,-0.0378800316494049,0.0339386942378089,-0.051044849869012,-0.0236213692926906,0.00210883395262637,-0.00593934771347378,0.0165252221692117,-0.0307053225269963,-0.024054188755764,-0.00137306863244482,-0.0291876046342741,-0.030238712960181,0.00382035763007156,0.923633883358223,1.01230057098406,0.733341416090295,0.497975215551924,0.338653165792171,0.187503543117563,0.047101667061375,0.213133962210371,0.175570279297868,0.152357277369466,0.127319126070429,0.106045384677232,0.0700971341975424,0.0387935036568385,0.0117296684188607,59486.1422700278
"366",-0.183127207654144,-0.160469051529658,-0.106262212999776,-0.0179165319831988,0.000890283068182309,0.0627135171611309,0.065779752106482,0.0180203965631769,1.00860225361234,-0.0452031311792452,-0.0375168437171388,0.220429910003557,0.460562453422679,0.645877912772728,0.797134337395789,0.948081058930133,-0.0394042531694049,-0.0458336865331422,-0.0597600855317709,-0.0514961413243134,-0.0398839694557322,-0.0202533802326754,-0.00840661937150527,-0.000688811339231779,-0.0174724311465501,0.0201252663451277,0.0234145607627208,0.0372022011315662,0.0378288932302795,0.0161114134235362,-0.0079306939598193,-0.0163586137877382,-0.0915740061571846,-0.0969615440397242,-0.0475528739201184,-0.0235994412855063,0.0326233910588572,-0.0461878238048887,-0.0216764932773496,0.00160564780508147,-0.00214302353276028,0.0294018242755817,-0.0287407772910453,-0.0256246531529858,-0.0106488876787568,-0.0210736871774007,-0.0276955492445926,0.00381878451748839,1.0416082296729,1.02783334369632,0.75594627896052,0.513765326068107,0.328247186674206,0.1863954111746,0.048508539491133,0.214989516014176,0.17744235449337,0.154318484053636,0.132581848670737,0.106257497281228,0.0706003864079596,0.0391596949545166,0.0115321478319821,59483.4649408417
"367",-0.129466019175794,-0.107835555775478,-0.152889888496556,-0.0169556479911343,-0.00272416832208504,0.0760037449488256,0.0727551154376411,0.0192852829634791,1.00679389898151,0.00214075045346232,-0.0400226791483259,0.235083403117343,0.479620653163363,0.634530371707042,0.785170636846392,0.947969404944034,-0.0495511656468249,-0.0555355884611307,-0.0527683848903881,-0.0514429252888371,-0.0362602851704443,-0.0164076765972831,-0.00844274616580808,-0.00175998709376509,-0.0986460413380356,-0.0807231747094076,0.0417310857310769,0.0583010519951835,0.0338338373122545,-0.0128349924501066,-0.0136647370343455,-0.0158509156798823,-0.11495486346145,-0.102834325644459,-0.0550224950479215,-0.0355008178207922,0.0293385813906647,-0.0472995977390327,-0.0197374455848774,0.00199138286420398,-0.0122157086604189,0.0269193875226306,-0.0265301729964651,-0.0269202034318652,-0.00117324400148007,-0.0267221229990366,-0.0300110855569622,0.00327704467886143,0.991984538052885,1.04218727397655,0.739206795172847,0.494311345910666,0.339127277413658,0.197624502101996,0.0483649620066357,0.216395816311654,0.180669735424313,0.155314635336301,0.126895426550263,0.106702320515381,0.0705512809394812,0.03945030708685,0.0116671513008857,59498.4016168234
"368",-0.21088799137199,-0.14888415631001,-0.139846717074617,-0.0126306925279648,0.0109599892686804,0.0803109371364837,0.0735757091299768,0.0198859953002005,1.01920213981333,0.0141937050498474,-0.0833794913854182,0.253319319854018,0.470762992993351,0.644790369113824,0.787438568825601,0.949355595168663,-0.0496426494589365,-0.0438392199542273,-0.0530568033396987,-0.0613359723410929,-0.0391568257103252,-0.0214515104267853,-0.00909819573578486,-0.00176693987727591,-0.0194923982900713,-0.059049618591055,0.0418905523227332,0.0325766396394283,0.0147790516971566,-0.00441169515554117,-0.0128348953666008,-0.0167076662060807,-0.0851491366139063,-0.0979883503340269,-0.0462587659671873,-0.0294340456140815,0.0361995535737161,-0.0544963526464608,-0.0210465051281375,0.00158983441129683,-0.00566205072604919,0.0397436752528991,-0.0278461465633487,-0.0243498190429827,-0.00281684093938708,-0.0299501202276471,-0.0312214120270482,0.00347513134470364,0.986971427562383,1.08073979543779,0.722000464008928,0.501442825530622,0.327752181259569,0.195143526408931,0.0467895309917386,0.216409745742897,0.177020051604917,0.153324350093113,0.128426366517888,0.104166727609353,0.0714760611604522,0.0389178640004528,0.011183007784991,59491.3722354898
"369",-0.181479889727237,-0.110820311448035,-0.164126217442716,-0.00950499318064869,-0.00861541361509631,0.0838280303949305,0.0691684682745284,0.0189654740525747,1.01752928031792,-0.0225381450437753,-0.0245080340335596,0.194865682963465,0.484826999764589,0.630910025050648,0.786533216259432,0.948913134155028,-0.0541899538681972,-0.0539979979083089,-0.0497416307051296,-0.0597418800186016,-0.037171489307077,-0.0207109257534197,-0.00995441146608114,-0.00101915560474096,-0.0813868488120811,-0.0627985309659822,0.0192284089163846,0.0631540892630772,0.0339575664051275,-0.0036284514035719,-0.00791242924891463,-0.0161401230505326,-0.0885666705824242,-0.0953968597958698,-0.047551970763179,-0.0312965293726461,0.0382563206554774,-0.0496792526656463,-0.0208249121771313,0.0013895454580836,-0.00104331232242772,0.0344132335686419,-0.0173436323763383,-0.0397075919289931,-0.00673577424010395,-0.0289222856652063,-0.0288248206856631,0.00363607836541776,1.01441809650005,1.03030757224474,0.777869770887138,0.489782176456938,0.340152883148243,0.197277916919561,0.0474741593512819,0.216361482495301,0.181799645569128,0.154761244985189,0.12965234976713,0.107148980747082,0.0714507437177682,0.0392175296157947,0.0116692019024894,59493.9442453222
"370",-0.188920170343292,-0.146670402365308,-0.175468590133989,0.00174035997845562,0.00665393341856235,0.0650333419336408,0.074313842880279,0.0182194173017589,1.01545014194267,0.00295849215331112,0.044840449482776,0.197443496547223,0.464423370682512,0.650641760621695,0.785679968051389,0.948759582651429,-0.0443154734742325,-0.0499786759877705,-0.0567719053209876,-0.0564740055071587,-0.0367904622881486,-0.0219705511554966,-0.00755895393246437,-0.00153658852704157,-0.0733692502557639,-0.0900136614047697,0.0325121658582234,0.0262438073365248,0.0421430152550681,-0.00732466911593779,-0.0127891347962902,-0.0166662433787864,-0.0799706643341028,-0.0944994035106089,-0.0439931314407415,-0.0358190890225585,0.031295464003659,-0.0510674025674595,-0.0202138470015483,0.00155110559653508,0.0021270303415271,0.028406970275021,-0.0128654178385402,-0.030792369170546,-0.00200629368301142,-0.023578409408681,-0.0301635793403884,0.00252616033891562,1.00409104553766,0.962975787192659,0.775700154756546,0.505301665689358,0.326242766526992,0.196277640581542,0.0481461042699741,0.212109402786779,0.180329106228694,0.157640188411575,0.12951636091623,0.104962679647566,0.0706799667906168,0.0396296661475314,0.0115253511687881,59492.5414175032
"371",-0.141092396664296,-0.112509534862998,-0.116606794971473,-0.00144882514403327,0.00540430778698799,0.0621412303742099,0.080498531464477,0.0166742136800859,1.00533803482885,0.10149222588375,-0.0505117096466117,0.215323682265782,0.475752131755765,0.651711125347908,0.784542235537606,0.947965500010997,-0.0456394885171643,-0.0448242788118898,-0.0625946625120444,-0.0513825757771963,-0.0407794416342694,-0.0191805864835255,-0.00781028977832322,-0.000131072691310143,-0.0700009982299986,-0.0674293366300403,-0.0231060058637171,0.0483146489229314,0.0227758293551467,0.00612546654196593,-0.021862126393361,-0.0156016309881033,-0.0957179437099573,-0.108140751047468,-0.0575516869538877,-0.032826364264622,0.0343780291072441,-0.0469726669049393,-0.0216064968394439,0.0023041194553111,-0.0149557191822486,0.0257641278972441,-0.0184461518268009,-0.0215780206393207,0.00061980595249716,-0.0273720799584717,-0.0308927643010029,0.00427905252284611,0.892796727647625,1.05122908692098,0.753923537634442,0.496867103909513,0.324230292806316,0.197167948836446,0.0487280863342098,0.213461420677982,0.182389269613356,0.153825437255518,0.127736594997649,0.107691485825073,0.0707428613589942,0.0389214695318052,0.0115778449500347,59491.9058583233
"372",-0.151825948730136,-0.109711594698176,-0.160324334247749,-0.0266511798110929,0.00177716513303528,0.0528285064541075,0.0597922919202119,0.0181384947276224,1.00743127548442,-0.0163767774708735,0.0301361985541846,0.232445627906021,0.47898750852141,0.651909364946469,0.796809546346343,0.948277575461458,-0.0438179995715844,-0.044778588016597,-0.0499810948175049,-0.0507601484767826,-0.033268901973998,-0.0223818592283369,-0.0124547008813874,-0.000980310029157747,-0.0961296070391458,-0.0731986247978927,0.0289881661488274,0.0581650504483215,0.0184091483514323,0.0267351020911234,0.00151832590095036,-0.0174009891391729,-0.102408761457557,-0.103191339591939,-0.0464345606146629,-0.0402571438906031,0.0337206011542929,-0.048500382272452,-0.0179497995326958,0.00169603965595796,-0.0049930446955123,0.0157288550889583,-0.0108773975717471,-0.0256338502295755,-0.00519307488476385,-0.0269616267731866,-0.0253861230878951,0.00332712429661648,1.00995866702293,0.973121947511091,0.744574829286313,0.494843410310603,0.323633685829529,0.187583920939012,0.0486510058200161,0.215114858250612,0.176146785317894,0.153064415229344,0.128793547562671,0.107032794735553,0.070270692100119,0.0392036673662277,0.0113223964122433,59483.0250579099
"373",-0.158629997928333,-0.134746332998325,-0.172904605241141,-0.0146614124694814,0.00384881903387086,0.069644498323473,0.0818715610737653,0.0171286647038331,1.00671078977513,0.0247637889133947,-0.048608550186778,0.24592619648711,0.481874830356551,0.640743218565114,0.781862172124801,0.947217565640884,-0.0393217025471283,-0.0606387220291853,-0.0643827169531812,-0.0605630384488454,-0.0412232057116003,-0.0224018707359547,-0.00922274461554026,-0.00093089202156799,-0.0618055520055805,-0.0423621073541283,0.0443478555633595,0.0481279267961565,0.0337524511463975,-0.00132368249985796,-0.0116863586206631,-0.013873801959413,-0.0953220485774617,-0.104095992524913,-0.0431194415837973,-0.0356074229823775,0.0339081437149218,-0.042918809633066,-0.0252125272615691,0.00190347408807653,0.00243669022222634,0.0259416057708486,-0.0188527173368203,-0.0267025769463369,-0.000844909238525314,-0.0277573926119316,-0.0355175897107468,0.00455386380007339,0.976354796046176,1.05683294099373,0.729384987498595,0.489762656872333,0.334007312632416,0.199339399360018,0.0494329647322461,0.212555892146696,0.173642209508986,0.15231509999553,0.128667507210476,0.107424015984968,0.0714797474864902,0.0390890642894756,0.0117506438917332,59490.9664173241
"374",-0.170299066973507,-0.130169931020255,-0.176551486244781,-0.027147706694518,0.0248348429676845,0.0765830448378604,0.0750913001843057,0.0198898321170512,1.0148230975035,0.0527750139388921,0.0194615172580427,0.228944697670545,0.479567155613808,0.638455204746009,0.789643901709752,0.946575579319891,-0.0444666042350529,-0.0509125837257365,-0.0637238633538078,-0.0571347303480757,-0.0406460966643754,-0.0257171440358746,-0.00725278455754402,-0.00159782190576946,-0.0907450771717769,-0.0126867457542509,0.0170181583265597,0.0653708212963848,0.0400159532289548,0.00175465125352825,-0.0152490841404398,-0.0168095904552958,-0.0970987231591415,-0.101466491313145,-0.0365901893747789,-0.0284021086123821,0.0230938540908715,-0.0533543768413182,-0.0220766193431723,0.00163112606812974,0.00439225613622582,0.0179045862483359,-0.00673199135170101,-0.022738642798762,-0.00837146220204562,-0.0286600660629386,-0.0292437731436539,0.00335368400808635,0.940783946324544,0.992058234714016,0.746841496830915,0.486967233590313,0.335412971463963,0.191887698630371,0.049801723326668,0.210411555841245,0.173417758254822,0.15272009148455,0.130692084999125,0.106639302670484,0.0708455334223473,0.0387439907655278,0.0117720766939939,59485.1663611276
"375",-0.097566274519853,-0.168013401910892,-0.129343473624262,-0.0151624530808801,0.0096120590629674,0.0665727201996671,0.0666804794020434,0.020182923601614,0.994372032648305,0.0712573953026127,0.04274509917113,0.252119728163097,0.465927270816524,0.655454062832231,0.786345851879655,0.947670284367419,-0.0385072700407274,-0.051585975526628,-0.0542025015939101,-0.0615121535339483,-0.0419149200719475,-0.0184707950339711,-0.00826427015004542,-0.000746118384762901,-0.112791860754131,-0.0494822915199842,0.0323512213012385,0.0498431216604392,0.0362002492551016,-0.0106860380306901,0.000117467076982973,-0.0165436026015504,-0.103165483645635,-0.0890631991639523,-0.048061416960743,-0.0328137655752905,0.0303680525960468,-0.0470700540056633,-0.0206620258715916,0.00112013845137408,-0.0107829010887586,0.0355444419626407,-0.0214536905280978,-0.0335951733583329,-0.00164486586182724,-0.0255078160708852,-0.029068743161484,0.00295924880328825,0.937628521153637,0.95196079942291,0.723733871451424,0.503643592794565,0.320784529419966,0.196417928976565,0.0482891707037812,0.21330649724786,0.175903269458576,0.154517228069828,0.125412103388259,0.107161452865195,0.0709492043820725,0.0387910002889785,0.0113882440842258,59487.2132482495
"376",-0.199870736860195,-0.0910242882147938,-0.130845625957641,-0.00901947001733851,0.0118703715116216,0.0652721234316205,0.078089733971217,0.0162384520598917,1.01399791478064,-0.0684154279273706,0.00579634119946,0.207756750558505,0.470195216907773,0.627965084218512,0.789313372247383,0.947698953565624,-0.0372987321995647,-0.0457306003295182,-0.0585255987902704,-0.0567189148930101,-0.0357088449571238,-0.0221364841586043,-0.00895607678407468,-0.00181472715765293,-0.039268031400575,-0.110717096739265,-0.0127916382053335,0.057556965835184,0.0050644199182483,0.00996575088787699,-0.0158882245129603,-0.0138604385184261,-0.0881859378941369,-0.0996719765367066,-0.0541735957702238,-0.0295724952043975,0.0375675126207029,-0.0471633868507891,-0.0224122023886822,0.0028372480460472,-0.00360131339981165,0.0195229169529735,-0.0242257851332912,-0.0361747210037553,-0.00076348443449737,-0.0262831564413203,-0.0311920469636402,0.00416153461088075,1.06109961893093,0.99715342603206,0.7653695436417,0.500744215569536,0.347677342495026,0.192184510013458,0.0492491651146834,0.219197437605448,0.181538317292902,0.154284037671539,0.131239248141552,0.106044147356032,0.0709890486090851,0.0393302645443157,0.0116118969602428,59495.6460309606
"377",-0.173554663067274,-0.0830086386651765,-0.137296343236678,-0.0248906117989,0.0235172615669194,0.0683541271806059,0.0663067875737694,0.0186227233132865,1.0159082677825,-0.0112614288006671,0.00729005698166055,0.209854331255719,0.463260267891556,0.645608000721403,0.791577306180721,0.94760391078955,-0.0507151723366015,-0.0317787446684007,-0.0521250717181606,-0.0564282105543068,-0.0414715285118454,-0.0187401711063982,-0.0105145703067737,-0.00180684996386144,-0.0705570317492195,-0.112343595190736,0.0105407033905205,0.0697439778988426,0.000552262107822678,-0.00468115692688771,-0.0106858013829821,-0.0148898968274512,-0.102155496817041,-0.101068529960621,-0.0570947554489955,-0.038329346925991,0.0317314430410541,-0.0482592416468506,-0.0200093041423834,0.00204903441731594,-0.00790358676038958,0.0216033723110101,-0.0210293705913542,-0.02806573256051,-0.00818255197616617,-0.0270716983009026,-0.0291682930459044,0.00348843276738459,0.998916844350651,0.993475893400201,0.766180829348971,0.509582105089357,0.329969594712327,0.192737041483506,0.0488865233604298,0.212135750466921,0.18237200035194,0.15120987367212,0.129286773978939,0.10592860647502,0.0707731038611309,0.0395132862463958,0.0116545503423783,59494.9561660122
