draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta.1,beta.2,beta.3,sigma
31,12058.290450177396,0.9932411289033389,0.027611744434291367,7.0,127.0,0.0,-12055.663688166538,-0.2421863374862122,0.698445361990465,0.29653128838470166,0.31019764698184926,0.13415509600493802
32,12057.598254270923,0.9939205906331162,0.02320372495041992,7.0,127.0,0.0,-12056.060298082431,-0.2528776213179353,0.7184542084208732,0.2796555742708241,0.30519632710350175,0.133401588346374
33,12057.547657853294,0.9654606491835172,0.027567250146182155,7.0,127.0,0.0,-12055.776659110668,-0.24721384537313693,0.7109929448026124,0.2852404238930426,0.30845546252029693,0.13258881718756702
34,12057.030608800427,0.9977206079486063,0.025731010478064465,7.0,127.0,0.0,-12054.707476789004,-0.24202606683037228,0.6790171321463165,0.3140005827457296,0.32243652601902295,0.1333974800394615
35,12057.051448737833,0.9994874843557388,0.027611744434291367,6.0,63.0,0.0,-12056.335068080794,-0.2407470669477444,0.6947487145893988,0.2976719431863274,0.32176893013223495,0.13252264083731624
36,12058.031399069467,0.995833868682425,0.02320372495041992,6.0,63.0,0.0,-12057.244885828006,-0.2527999644211274,0.7173568397931603,0.28037856423933727,0.3059023654064638,0.13378572419943865
37,12057.599519778312,0.9954092300768547,0.027567250146182155,7.0,255.0,0.0,-12055.807771613569,-0.24281591126822358,0.717867756842398,0.2776365315531855,0.30383312622646536,0.13355886244350046
38,12056.843834469884,0.9999374414202289,0.025731010478064465,7.0,127.0,0.0,-12055.794386307756,-0.24716379630973595,0.6840777719981922,0.3107436267549514,0.3202794695032985,0.13267423573727086
39,12058.201401752764,0.9137771690777556,0.027611744434291367,6.0,63.0,0.0,-12056.113186948442,-0.24369691556882847,0.6967267848915095,0.29668620103072474,0.32005834729246263,0.1329219105932074
40,12057.407895192702,0.9766122015806954,0.02320372495041992,7.0,127.0,0.0,-12054.252921589148,-0.2422572031106771,0.7006210242480599,0.29146312596074553,0.3235676235722302,0.13398898753140304
41,12058.460978680028,0.9998681653199878,0.027567250146182155,7.0,127.0,0.0,-12056.401897836533,-0.2585845361186452,0.6975881945661118,0.30019929197344897,0.32094884826139125,0.13509428732079254
42,12057.430538622364,0.9951184581871486,0.025731010478064465,6.0,63.0,0.0,-12056.38348611607,-0.24617556904351473,0.6853527308094353,0.3088898743996189,0.3213562763144563,0.13291399108952504
43,12058.683653249975,0.9995878186384486,0.027611744434291367,7.0,191.0,0.0,-12056.447881510214,-0.25685279009876444,0.7128794590301608,0.2849906702124946,0.314970143382451,0.13326421415943246
44,12057.343592699692,0.8323770098769526,0.02320372495041992,6.0,127.0,0.0,-12054.308450450017,-0.2435992893351478,0.6977958354763997,0.29605557272848915,0.3221498468817786,0.134763874103198
45,12056.00240520213,0.9849436499798229,0.027567250146182155,7.0,127.0,0.0,-12053.981725003176,-0.24782320924551948,0.6888850756050576,0.3072886583295291,0.31318393800035876,0.13621031009399462
46,12055.63609267157,0.9980116999987965,0.025731010478064465,6.0,127.0,0.0,-12051.626259579312,-0.24219757456002025,0.6908592314570148,0.3036623596033271,0.31267286270984973,0.13678579346914846
47,12058.615009341578,0.9468096434698001,0.027611744434291367,7.0,127.0,0.0,-12057.249322845477,-0.23930615891526688,0.7121479368204514,0.28103872964016874,0.3095460311516823,0.1343982283831017
48,12056.113059284131,0.9980825317756892,0.02320372495041992,6.0,127.0,0.0,-12054.336815320388,-0.24523252626879857,0.6839264142162584,0.3086698367788423,0.3265073049319878,0.1352001843561745
49,12055.43244560799,0.9650815252340432,0.027567250146182155,7.0,127.0,0.0,-12052.741895176918,-0.24431502753501794,0.7328047152792773,0.2617995657642799,0.30895594041251784,0.13325249293162655
50,12056.751469249233,0.9815062244154877,0.025731010478064465,6.0,63.0,0.0,-12054.479838380825,-0.2492083565411082,0.6902575783077993,0.3059544751530494,0.3140958650804937,0.13600668241474653
51,12058.156584114417,0.9241023726838337,0.027611744434291367,6.0,127.0,0.0,-12054.39764997847,-0.24652811391450977,0.7053338042538911,0.2898169901355993,0.3155748115300015,0.13594439407584186
52,12056.970544371425,0.9996418778378068,0.02320372495041992,7.0,127.0,0.0,-12054.468747096429,-0.23988206380886365,0.6801401425744328,0.31321218681919566,0.31615945206817503,0.13387442999263444
53,12058.332738508423,0.9945992471633687,0.027567250146182155,7.0,127.0,0.0,-12054.112005418046,-0.2609424610742644,0.7138648289069139,0.2855261106450502,0.31344401658856336,0.1350934326591359
54,12055.34353649079,0.957180600543542,0.025731010478064465,7.0,127.0,0.0,-12053.566736787312,-0.2391952337681217,0.6764475799878482,0.3153395702071054,0.32846457634059717,0.13534418598418882
55,12059.123551703431,0.9855840781661561,0.027611744434291367,7.0,127.0,0.0,-12057.374188695323,-0.253957227132888,0.7079057353406282,0.2886561262579732,0.31637192182910057,0.13374427654322313
56,12056.915249548803,0.9584144142822469,0.02320372495041992,7.0,127.0,0.0,-12055.286019929688,-0.24799978843492781,0.6839420342852242,0.3108534967464579,0.32466000710327586,0.13311036431348855
57,12058.454437491817,0.9996620394354145,0.027567250146182155,7.0,127.0,0.0,-12057.919414513864,-0.2597184111054805,0.7185277141202041,0.27989477772091886,0.31429849946812805,0.13489670494432363
58,12056.116504556576,0.9996677676395835,0.025731010478064465,6.0,63.0,0.0,-12054.306551989293,-0.23701013270620894,0.6793724037135965,0.3118596726247141,0.3235400630621717,0.13582014588364288
59,12057.339320929663,0.9403898276789252,0.027611744434291367,7.0,127.0,0.0,-12056.43297896617,-0.2478970063836377,0.6908510094547525,0.30267461419696734,0.32577493066743496,0.13509369240296099
60,12056.63990710531,0.9936182292641349,0.02320372495041992,8.0,255.0,0.0,-12054.917223616541,-0.2547703138926861,0.730533992937391,0.2676335713648671,0.3069525139085713,0.1355902909734932
61,12059.129374493526,0.9987216685899816,0.027567250146182155,6.0,127.0,0.0,-12057.921286816843,-0.2519272889397884,0.7134948700729008,0.28292747151531805,0.3148034704579448,0.13493458880554532
62,12055.601740424192,0.6805251633216314,0.025731010478064465,7.0,127.0,0.0,-12051.726935333554,-0.23527302083935564,0.6926800800399558,0.3005718153688853,0.31323894829805526,0.13474646004201776
63,12057.074835304242,0.9761265649504164,0.027611744434291367,7.0,255.0,0.0,-12055.243362440793,-0.24044013669959574,0.6942130691603948,0.2987925650337494,0.31359402208978615,0.1329044721698901
64,12056.333555330704,0.8443108032302201,0.02320372495041992,7.0,127.0,0.0,-12053.955100491203,-0.25435894346211324,0.731095618362129,0.2666704733480274,0.3101019770468334,0.1354473558108759
65,12058.251852823436,0.9996387302080554,0.027567250146182155,6.0,63.0,0.0,-12058.017113789825,-0.2615771231592859,0.7200739431374201,0.2791997331275182,0.3129688431663279,0.13485235795836395
66,12057.113397270563,0.7666076315135032,0.025731010478064465,5.0,35.0,0.0,-12050.875541237709,-0.23442728441745497,0.6911938740270325,0.3001197171737723,0.31334441702388593,0.1349712356243271
67,12057.044465440918,0.9992463389339052,0.027611744434291367,7.0,127.0,0.0,-12054.525619406104,-0.22909553285075462,0.6963208600655513,0.293954275066454,0.3112804319836459,0.13544405945138197
68,12057.076318654972,0.9794215330481135,0.02320372495041992,6.0,63.0,0.0,-12055.172334428664,-0.25807422491300125,0.7223679754992844,0.2771754876799992,0.30766035789817836,0.13522184145728888
69,12058.027893470791,0.9152667306829712,0.027567250146182155,7.0,127.0,0.0,-12056.197820340049,-0.2475644272999822,0.6933234363707605,0.30290888401085697,0.31306375383814944,0.1342216846297446
70,12057.623010373889,0.9374647530534843,0.025731010478064465,7.0,127.0,0.0,-12054.77475066817,-0.2469824018762807,0.7018852660742616,0.29269981195112055,0.31702008486978533,0.1323312812824374
71,12053.586526052994,0.9208532768109732,0.027611744434291367,6.0,63.0,0.0,-12052.71209646791,-0.22087124100167926,0.6923543778144061,0.29472826952344616,0.3156314282841601,0.1361763170559479
72,12055.714915854953,0.9840949865055115,0.02320372495041992,7.0,127.0,0.0,-12054.450292290598,-0.24527286707578397,0.7274351523453078,0.2662643998077663,0.31280183165965075,0.13457274792549812
73,12058.339777890096,0.9999564265801721,0.027567250146182155,6.0,127.0,0.0,-12056.967813903702,-0.24277061873226116,0.6885258890063018,0.3052776664355837,0.3174575349164888,0.1334664514690955
74,12055.696103646424,0.9299627691573988,0.025731010478064465,7.0,127.0,0.0,-12052.724297565164,-0.27154721750088534,0.7008010558100041,0.3002856456545116,0.32060205625018623,0.13488343662279492
75,12056.377015542339,0.9999064612091128,0.027611744434291367,7.0,127.0,0.0,-12051.492609398329,-0.27057954460953465,0.7177701362733845,0.2843393382734088,0.31166498940726317,0.13398206189440687
76,12056.148357932583,0.9499914139817073,0.02320372495041992,7.0,127.0,0.0,-12051.498596924785,-0.26471081575661887,0.7339386672131054,0.2657253690059647,0.31337844365931733,0.13444145068916866
77,12057.232771977922,0.9962622388039216,0.027567250146182155,6.0,127.0,0.0,-12053.855682450961,-0.2519797651365413,0.6935240770022864,0.3034978915983966,0.314575202143075,0.13588663562510264
78,12055.466489627961,0.9968809982575862,0.025731010478064465,8.0,255.0,0.0,-12052.903544802422,-0.23275051724370555,0.6863411897103625,0.30564228965605345,0.30776067383664013,0.13383814314121723
79,12057.818143944882,0.8554108712605969,0.027611744434291367,7.0,127.0,0.0,-12054.129710580999,-0.2583298682690626,0.7059301836501923,0.29132213881527996,0.31778204144541783,0.13469522517063276
80,12056.18021626846,0.9022347565026854,0.02320372495041992,6.0,63.0,0.0,-12054.885203000431,-0.26560297688868856,0.7339391939126002,0.26619088257001683,0.31242299176497124,0.1340255477045609
81,12057.23090220488,0.671253609351094,0.027567250146182155,4.0,19.0,0.0,-12054.47238917197,-0.25260647137436526,0.6944590505001811,0.3019773977332246,0.31598744331429507,0.13588501358005986
82,12056.069176724486,0.9375887837283281,0.025731010478064465,6.0,63.0,0.0,-12054.297646268522,-0.229666665231044,0.6891824199196295,0.3020431023757213,0.3072684927773639,0.13389138372481607
83,12058.048703886632,0.9697057632796648,0.027611744434291367,7.0,255.0,0.0,-12055.074306026298,-0.24842043904977212,0.7202653502244543,0.27577959277413944,0.3085493588424866,0.13311829671406317
84,12057.753954156482,0.8927228391831297,0.02320372495041992,7.0,127.0,0.0,-12052.785660742411,-0.24411640874215823,0.6909993527117708,0.30394159142203125,0.3170622115782671,0.13426609017750005
85,12058.02476165944,0.9966877494764431,0.027567250146182155,7.0,255.0,0.0,-12055.250962056116,-0.25891458312155585,0.720609131652298,0.27697376791528794,0.3174621973498648,0.13442690311967304
86,12055.271077715743,0.9998095691337093,0.025731010478064465,7.0,127.0,0.0,-12052.59631083711,-0.2372027873760853,0.6791654964152665,0.3116732888170508,0.3263313316919509,0.13269491234618344
87,12057.61715064817,0.7515075446961672,0.027611744434291367,7.0,127.0,0.0,-12055.195838865266,-0.2418823894627221,0.716973758821392,0.2783570367652467,0.30405314318375337,0.1338264958728596
88,12057.723154746072,0.9994916823159455,0.02320372495041992,7.0,227.0,0.0,-12056.87339810296,-0.25341964838680586,0.7021326295404677,0.2947645307761127,0.3203954134938149,0.13528452403465552
89,12056.736678346013,0.9998488193388201,0.027567250146182155,6.0,63.0,0.0,-12056.324929206161,-0.2646521084924413,0.7284894889274406,0.2707979122085881,0.31611847226886847,0.13452887052498522
90,12057.751670742111,0.9999893151989627,0.025731010478064465,6.0,63.0,0.0,-12054.798561748274,-0.24226941499442364,0.6820643529901076,0.3114166437861271,0.3215655099127017,0.1341236012712686
91,12058.678186174151,0.9977213736791839,0.027611744434291367,7.0,127.0,0.0,-12056.441772889299,-0.25612854504962806,0.7043642192002016,0.2932406757205557,0.3144423257400972,0.13501834771470275
92,12057.593493164846,0.9964896488720465,0.02320372495041992,6.0,127.0,0.0,-12054.909221569105,-0.25516914017435993,0.7013320308676662,0.2947478811512763,0.320065866647751,0.1352590020495944
93,12055.284984271098,0.9092424506737851,0.027567250146182155,7.0,127.0,0.0,-12053.289251732556,-0.23999268485928926,0.7161973672199082,0.2795129369804842,0.2995039579251679,0.13544047291450434
94,12058.515703711582,0.9999283011860157,0.025731010478064465,7.0,127.0,0.0,-12057.25953914107,-0.24926056515197773,0.6888696044909987,0.30652629928149944,0.3211667615313951,0.1339573629107337
95,12057.504105839205,0.9998340677717269,0.027611744434291367,6.0,127.0,0.0,-12055.67369777586,-0.23061912288465927,0.6955296181857563,0.2952380425503039,0.31124083283336623,0.133519888900977
96,12058.839554181439,0.9508529473910267,0.02320372495041992,6.0,119.0,0.0,-12056.535043206679,-0.24540106922603092,0.6967896481018192,0.29746439588246004,0.3204099833262984,0.13484985587426698
97,12058.112633613715,0.9991021683548832,0.027567250146182155,7.0,127.0,0.0,-12054.231323984892,-0.24310580791562977,0.7066080201711052,0.287571636059261,0.3168363348655758,0.1337080073727546
98,12059.23525911996,0.9999899364198582,0.025731010478064465,7.0,127.0,0.0,-12058.273469496156,-0.24857322669743193,0.6957698867771744,0.2994364628125948,0.31754769344386974,0.13434078152966716
99,12057.160173125687,0.7534610869691247,0.027611744434291367,7.0,127.0,0.0,-12054.483971102713,-0.24653709326856993,0.713192903180428,0.2813959098094508,0.3104883582501837,0.13527020815551988
100,12056.883655228336,0.9997714695368748,0.02320372495041992,7.0,127.0,0.0,-12055.989387519145,-0.23022165547540496,0.7053231734612577,0.28674688951012123,0.30351796704589445,0.13392500965098403
101,12058.978283068289,0.9619613267703304,0.027567250146182155,6.0,127.0,0.0,-12056.759578144118,-0.2532955366928552,0.7000872469264134,0.29646114329962503,0.31713686872964186,0.13353239288369195
102,12059.354474867065,0.9754229824163289,0.025731010478064465,7.0,127.0,0.0,-12058.895610854695,-0.250758902579912,0.701722452157249,0.2943039626476472,0.31817228040785406,0.1342789009612471
103,12057.743300263535,0.9902978292151154,0.027611744434291367,7.0,127.0,0.0,-12056.251427379671,-0.24378523909859948,0.7063547092435237,0.28895511685579806,0.312255462961164,0.1348666578903583
104,12057.08091548823,0.9796172285371818,0.02320372495041992,7.0,127.0,0.0,-12055.29230529065,-0.23315645530020324,0.7141595860999514,0.27739846213306146,0.3117590040624336,0.13439261015741927
105,12057.402067226612,0.8521705373309857,0.027567250146182155,6.0,127.0,0.0,-12050.897861378695,-0.2488090233064819,0.7050396210776061,0.28918439779914085,0.3251151123063957,0.13483763811695626
106,12059.205151044904,0.9985817377954419,0.025731010478064465,6.0,127.0,0.0,-12058.8196704171,-0.2510998640886993,0.7040788168281922,0.29244642638926477,0.3127754316498751,0.1339513341599064
107,12058.752777659944,0.9856648443716004,0.027611744434291367,6.0,67.0,0.0,-12056.80896216073,-0.25454431711256903,0.7044634929061895,0.29206148345980415,0.31676185518329986,0.13434036983911612
108,12057.007263719286,0.9996002298963931,0.02320372495041992,6.0,127.0,0.0,-12051.482517853694,-0.22959767904170558,0.710915674379997,0.2798833357074682,0.31003992776339295,0.1345343501003542
109,12057.333735249264,0.8997043358725277,0.027567250146182155,6.0,63.0,0.0,-12056.275512641289,-0.24836908915299014,0.7037225120172069,0.28985827968484357,0.3236627122346683,0.13470067864547972
110,12057.123015725349,0.9734157637642841,0.025731010478064465,7.0,127.0,0.0,-12055.766599619272,-0.2544351117288639,0.7065198063302632,0.29164710725390314,0.30895540326709653,0.13275966563695019
111,12058.19771975,0.9999737014829907,0.027611744434291367,7.0,127.0,0.0,-12057.219299406172,-0.25178827791188535,0.7015573613393794,0.294684599187518,0.31385648560410595,0.13527186778555467
112,12053.459403222412,0.7863482103658148,0.02320372495041992,7.0,199.0,0.0,-12052.124256198787,-0.2316464015924317,0.695015765796343,0.2963416878856045,0.3043809501039446,0.1351283962458383
113,12055.375796835253,0.9153776969755375,0.027567250146182155,6.0,63.0,0.0,-12054.282941275078,-0.24756278404678614,0.7018272792751635,0.29081015096793206,0.3273051133363375,0.13463008566627835
114,12057.795009564532,0.9236086701411746,0.025731010478064465,7.0,255.0,0.0,-12053.41544826625,-0.25014551634888554,0.6926934180801306,0.303125281432985,0.320333540791954,0.13286148892864827
115,12056.429205693965,0.9931795903459295,0.027611744434291367,6.0,127.0,0.0,-12054.31606013199,-0.25547425562944065,0.6961839575568511,0.3026131702123979,0.31236626242077004,0.13518717608045458
116,12053.90607931624,0.9995972326824204,0.02320372495041992,8.0,255.0,0.0,-12051.319928201961,-0.2570339736119589,0.7022001924952842,0.2929711207492821,0.32706250888533117,0.1329259498300453
117,12055.997331169485,0.8176473660637621,0.027567250146182155,6.0,63.0,0.0,-12051.350163528432,-0.2548821793340854,0.6927592552514326,0.3032227741172409,0.31994273794107575,0.1352904672556016
118,12056.766618618716,0.8741541444835358,0.025731010478064465,7.0,127.0,0.0,-12055.6273960821,-0.24812917962860126,0.6927606029923803,0.30307010341118407,0.3193227207612842,0.13298734158464534
119,12056.377571205441,0.9988919970556005,0.027611744434291367,6.0,127.0,0.0,-12054.93856238197,-0.24940872229808583,0.6923290847267856,0.3035986422518701,0.31254650664995653,0.1356863454086351
120,12056.001426921617,0.9999699118555435,0.02320372495041992,7.0,127.0,0.0,-12052.905936281519,-0.24217403644013724,0.7039165508916949,0.28994173202585677,0.3072301640984845,0.13459467365685057
121,12059.081653800456,0.9388551062793213,0.027567250146182155,6.0,75.0,0.0,-12055.21565704588,-0.24010436116118752,0.6957204416319926,0.297191331657089,0.3165413000999968,0.13450822658945466
122,12057.786000512917,0.9999428353863941,0.025731010478064465,7.0,191.0,0.0,-12055.137330803442,-0.23818173909902673,0.7059998103961468,0.28679651918091376,0.3163509324651963,0.13431316678050953
123,12053.26216754864,0.9824984629418556,0.027611744434291367,7.0,127.0,0.0,-12048.619815323205,-0.2691505105910788,0.6872397823799126,0.31132734675211843,0.336185135466175,0.13339734466657943
124,12053.295242921758,0.9779688048750531,0.02320372495041992,7.0,127.0,0.0,-12045.021540240024,-0.22495671024884198,0.6841202018267262,0.30534149952560197,0.3168947770366956,0.13649709891126477
125,12058.939966696204,0.9964680798282932,0.027567250146182155,7.0,127.0,0.0,-12058.47971972958,-0.25467259977642953,0.7014009807476371,0.29522611165972545,0.3199779601054909,0.1334582784788526
126,12057.12822726729,0.9985590704260753,0.025731010478064465,6.0,127.0,0.0,-12055.198950384744,-0.22930764124931804,0.7080818250222348,0.28266514271061105,0.30668936770996846,0.13389399487408826
127,12057.32668257941,0.9950808459536192,0.027611744434291367,6.0,63.0,0.0,-12052.6890956257,-0.26478126754037273,0.6964555027865683,0.3025030092680837,0.32381554848556005,0.13367020179548422
128,12054.41213527296,0.9996748430385132,0.02320372495041992,6.0,63.0,0.0,-12051.862377718564,-0.2309143610738309,0.6804654900321849,0.30871428337099704,0.3221667142674365,0.13605990325240472
129,12058.493838366023,0.9791481943260487,0.027567250146182155,7.0,255.0,0.0,-12056.753949149645,-0.26159168068608585,0.7082162216417383,0.290635558409046,0.3194271324978408,0.13374564102947614
130,12054.626454844876,0.9999999295464586,0.025731010478064465,7.0,127.0,0.0,-12053.443154900067,-0.272426693946364,0.7224504404158724,0.2780196839304111,0.3240563494980559,0.13554661062770354
131,12055.65781328425,0.9977285890632802,0.027611744434291367,7.0,255.0,0.0,-12049.593795895338,-0.2572647539558191,0.7243885433572061,0.27567369314088036,0.30097915469159964,0.13502594107289026
132,12054.038409586465,0.8315397018967917,0.02320372495041992,7.0,127.0,0.0,-12049.886912494341,-0.26036355170857484,0.6996461592865233,0.2982692109819286,0.31555778867476997,0.13572002051729334
133,12058.400619508897,0.797641718962587,0.027567250146182155,6.0,71.0,0.0,-12056.642249255627,-0.25240176470257925,0.7071384437293833,0.28809684647161876,0.32099216160064203,0.13404509830547856
134,12051.27207735625,0.9863301314373739,0.025731010478064465,6.0,63.0,0.0,-12049.696530851437,-0.2887473406763918,0.7269644102520806,0.2799841118646484,0.3163818038673461,0.13429711740036926
135,12055.27462413145,0.955679291616975,0.027611744434291367,7.0,127.0,0.0,-12052.847142344508,-0.23011155262368677,0.7021583431474778,0.2880207906095649,0.3178893544517334,0.1328720282652675
136,12055.665312748075,0.8755655109032071,0.02320372495041992,3.0,15.0,0.0,-12050.999929891075,-0.26090126243020517,0.7010848207068621,0.2988947929822969,0.3157854418848354,0.1358002339052938
137,12057.739729696023,0.9557139908561981,0.027567250146182155,7.0,255.0,0.0,-12056.487153105,-0.2518393739351301,0.6968789032020245,0.2993592862664558,0.31587789506348424,0.13587086289151973
138,12051.809177968504,0.9965339907430516,0.025731010478064465,5.0,31.0,0.0,-12049.935903885193,-0.28761777066127275,0.726668866012865,0.2793150157787375,0.3168621107263396,0.13431442147350006
139,12058.287592783163,0.9923270010840302,0.027611744434291367,6.0,63.0,0.0,-12053.741268961585,-0.2329450537794465,0.702363746002595,0.2891284108000702,0.3121672994719987,0.1338338115446226
140,12054.123852741586,0.9665932501436983,0.02320372495041992,7.0,127.0,0.0,-12050.27063097876,-0.23474437701472942,0.7268245090515951,0.26690171046392314,0.29912980740160594,0.1327290795831567
141,12058.714063696629,0.9996149829141897,0.027567250146182155,6.0,63.0,0.0,-12057.280996302388,-0.2513936869271314,0.6974494243228847,0.29853076724327304,0.32106526272175495,0.13496137865686078
142,12054.997994922738,0.999867184264704,0.025731010478064465,6.0,63.0,0.0,-12051.007724411294,-0.2764876851776384,0.7225410363772838,0.2800154411307362,0.32195333211556504,0.13379145685211097
143,12057.334884166381,0.9992225821257104,0.027611744434291367,6.0,63.0,0.0,-12056.826963171068,-0.23535134664104737,0.702753427620078,0.2904338901992399,0.3057541172582124,0.13320128867982894
144,12055.069033961803,0.9984600160050979,0.02320372495041992,7.0,127.0,0.0,-12051.727501236182,-0.24163246303527663,0.7307839514781657,0.26389269875170346,0.30027040571000546,0.13319655850520917
145,12058.594381520863,0.9999338757155584,0.027567250146182155,7.0,191.0,0.0,-12058.168432802306,-0.249726907261547,0.7142134767540418,0.28270783759699036,0.3084543486872111,0.13363719272389846
146,12055.872541099438,0.9977461311627247,0.025731010478064465,6.0,63.0,0.0,-12054.27796930176,-0.2747533423694584,0.7243843916489514,0.27821261640344563,0.3169327795909349,0.13391263229531422
147,12057.401549913868,0.9859591403864212,0.027611744434291367,7.0,127.0,0.0,-12055.450788813809,-0.22846921250741298,0.6951900945115639,0.29483316724632963,0.31335176445046825,0.13509224856546578
148,12057.110994279685,0.9167185257191166,0.02320372495041992,7.0,127.0,0.0,-12053.187991456456,-0.25277638240616285,0.7209656873888663,0.2764535873323691,0.31053234736299495,0.1360847377770802
149,12058.362702996694,0.9445157911404642,0.027567250146182155,7.0,127.0,0.0,-12057.606261609682,-0.2506295136362651,0.7192365778798889,0.2768870165298959,0.314628541127492,0.13480063802631126
150,12058.741104289442,0.9926903736347779,0.025731010478064465,7.0,127.0,0.0,-12054.594276283102,-0.2532784902753496,0.7091250405027454,0.2876630665032293,0.31498666147023885,0.13303126779431643
151,12055.25271572771,0.9634763319878109,0.027611744434291367,6.0,63.0,0.0,-12054.080215252516,-0.2254280416131999,0.6943776202693368,0.29592319311928217,0.3085355612877122,0.1360685996092599
152,12057.45956724833,0.9919799296953669,0.02320372495041992,7.0,127.0,0.0,-12055.810603819677,-0.24691541152405885,0.705792817932073,0.2896570963574407,0.31323988936005887,0.1321910155072466
153,12055.685277665068,0.8275003482395556,0.027567250146182155,6.0,63.0,0.0,-12054.945123663994,-0.2437506967174185,0.7171153602245735,0.27687690206679766,0.3186217590088813,0.13478424693091082
154,12057.673878165777,0.9595262172344039,0.025731010478064465,7.0,255.0,0.0,-12056.056697455673,-0.25664600489098466,0.72367241918015,0.27442049493736137,0.31311723840742994,0.13343521726521657
155,12058.709757343497,0.9531636091566034,0.027611744434291367,7.0,127.0,0.0,-12053.767152672895,-0.24962546474998362,0.7098545153686321,0.2863029184533928,0.31490105620873315,0.13523843594925317
156,12056.402647999425,0.9961672134306896,0.02320372495041992,7.0,127.0,0.0,-12055.794131902358,-0.24842381813999623,0.7098282937898026,0.28534901230718074,0.31731766551180274,0.13185759831331273
157,12058.22540267279,0.9786941933506446,0.027567250146182155,6.0,63.0,0.0,-12055.131022595046,-0.24915866411861093,0.7089015664238354,0.28724486489532597,0.31567427993600494,0.13512304896677255
158,12056.464159826388,0.9274712130197035,0.025731010478064465,7.0,127.0,0.0,-12053.992180546578,-0.24392776765416577,0.7297552579603724,0.2658486670610295,0.30415772074057607,0.13382306092027355
159,12057.472976939473,0.8430360245245649,0.027611744434291367,4.0,19.0,0.0,-12056.655368006852,-0.24985784315546292,0.7084389462905804,0.28664450780312034,0.3141584621220807,0.1350203303756883
160,12055.49916252704,0.9520647195442113,0.02320372495041992,7.0,255.0,0.0,-12051.961177263636,-0.2688271022690518,0.7271666770382871,0.2746788325495189,0.3117250565108011,0.13581678324122093
161,12058.778805827662,0.6998823350748865,0.027567250146182155,2.0,7.0,0.0,-12055.640402330986,-0.24863786995647758,0.7085647081345648,0.28722761253863316,0.31565930142055193,0.13511511524055836
162,12056.994966601525,0.999978325407972,0.025731010478064465,6.0,63.0,0.0,-12055.970481700939,-0.24943251402361719,0.7260519412052677,0.27150485750007847,0.3025732870972336,0.1343417803203522
163,12058.935343353638,0.927827979490419,0.027611744434291367,5.0,59.0,0.0,-12055.360447974355,-0.24455841355649477,0.7123872838528685,0.2819827790743902,0.31440682198438197,0.13383086885873502
164,12056.42101420449,0.999987346332783,0.02320372495041992,7.0,127.0,0.0,-12054.204796292266,-0.2631918432783753,0.7289277959959118,0.27093214488851114,0.31118612411390156,0.1357791831654455
165,12058.48631859316,0.9991810629578749,0.027567250146182155,7.0,127.0,0.0,-12056.487609308124,-0.24443032026696934,0.6982327193419904,0.29562936823349023,0.32073164193715176,0.13341320455009867
166,12058.743416949594,0.9967726831455852,0.025731010478064465,6.0,95.0,0.0,-12056.35261654533,-0.24547310914919118,0.7132624587592503,0.2810662473194405,0.31601298989667614,0.13467736343270945
167,12058.435864123994,0.9995541527503752,0.027611744434291367,7.0,255.0,0.0,-12057.7638617936,-0.2392305212451141,0.7074502055822821,0.2851812948118795,0.3162741823638603,0.13375872658857385
168,12057.289072725665,0.7482138169101218,0.02320372495041992,8.0,255.0,0.0,-12051.388836372851,-0.24608427218555062,0.6848498725551713,0.3093658506808545,0.3193149454481431,0.13537437917718811
169,12056.144133744372,0.4730090921653047,0.027567250146182155,2.0,3.0,0.0,-12055.2574486975,-0.24454469620096414,0.6976297881657642,0.2949989152337478,0.320724055948753,0.13345157340170893
170,12057.103438003607,0.9993992615071852,0.025731010478064465,7.0,127.0,0.0,-12056.01773512803,-0.23427008383280432,0.695833957905374,0.2968507515518869,0.3075641731662354,0.1331883710110919
171,12058.084305439479,0.990555021817637,0.027611744434291367,6.0,127.0,0.0,-12057.409437647635,-0.24090293902314594,0.7078859482013087,0.2849070030623342,0.3188959585057264,0.13413437490316016
172,12057.396953208336,0.9877463758343962,0.02320372495041992,7.0,127.0,0.0,-12055.539310291446,-0.23087794105054055,0.6933015988849748,0.297318303237215,0.3173425786682121,0.13415037525104884
173,12056.448015862039,0.9964368593041769,0.027567250146182155,6.0,103.0,0.0,-12055.135392209806,-0.24231776074158623,0.6928286541039922,0.2996786235445572,0.3179906939329247,0.1347729260689964
174,12058.254816087969,0.9587027112249458,0.025731010478064465,6.0,63.0,0.0,-12055.544891255868,-0.23834311813765593,0.6984277496548237,0.294210564936792,0.3165929442075475,0.13313844984345036
175,12058.013792483047,0.8617908666431884,0.027611744434291367,2.0,7.0,0.0,-12056.993848041495,-0.24078898274633712,0.7077157067821422,0.2845735818933855,0.3185405079629982,0.13412276036093096
176,12057.2275813192,0.9999999389065704,0.02320372495041992,7.0,127.0,0.0,-12056.298445422788,-0.24048491747509104,0.6825687233335818,0.31066129028936573,0.31585705413470516,0.1342445899243431
177,12058.509734881103,0.9774239843484918,0.027567250146182155,6.0,99.0,0.0,-12054.74330454785,-0.25299943612382025,0.7167402329859413,0.28100991554150145,0.30958482594669956,0.13382574610494363
