"","alpha","beta[1]","beta[2]","beta[3]","beta[4]","sigma","lp__"
"224",-0.496641389322027,0.908820177032682,0.156028750231954,0.557456917530207,-0.0768709776228649,0.266946958016981,14877.1708887793
"225",-0.49650573195387,0.909154896516606,0.156299731657539,0.556933720239956,-0.0773130581479814,0.266955625025247,14877.3004937358
"226",-0.498321088770524,0.909261408261772,0.15624954064289,0.555217520346988,-0.0761794909549719,0.267124015995129,14876.3575394863
"227",-0.480026924868032,0.907728596484865,0.151505854168894,0.542726630854379,-0.071722958488159,0.269090406301728,14875.9188725912
"228",-0.478251731568727,0.907743384656305,0.152251192980561,0.541764285609146,-0.0727850272209847,0.268947846641177,14875.896264854
"229",-0.499469206486035,0.910613427312358,0.156859535677765,0.557628443048675,-0.0787303832322575,0.269557083628674,14875.6500999157
"230",-0.48928973572077,0.905395885798021,0.156830496682472,0.548591933146424,-0.0735718487890464,0.26971323568486,14874.7448492978
"231",-0.486657206594281,0.909900830874665,0.151843133536431,0.547030475446878,-0.0737018683856174,0.269603397461499,14877.0535252986
"232",-0.468848595884164,0.910677723700521,0.146509844779177,0.525704999316463,-0.0680636343865249,0.267036830486194,14877.9365459159
"233",-0.457590004710049,0.90648695159934,0.147282818495491,0.51525510663421,-0.0646214897776035,0.267779105116349,14876.8343131228
"234",-0.490335870771532,0.908329445563684,0.153940783813787,0.552699128362099,-0.0744462664027736,0.268393293885686,14875.5822735079
"235",-0.510596334585913,0.9105738674436,0.15635936427551,0.572107336326341,-0.0790984673451612,0.270447607444776,14873.0638733443
"236",-0.485797005424111,0.908333419960647,0.155703831768327,0.542266400455375,-0.0750156777805907,0.272122349230054,14872.2601836994
"237",-0.485456437635441,0.908451030930544,0.15530143095513,0.544926497896955,-0.0752682656720092,0.272012713900407,14873.7423334323
"238",-0.487244201298295,0.9087420270479,0.15270315234824,0.551419369109892,-0.0742452448636049,0.270817707748424,14873.4575068981
"239",-0.484640162177014,0.911275762495006,0.151113963801435,0.53960530721196,-0.0728443611945951,0.269430787387242,14876.549409612
"240",-0.479703043194959,0.90991456270418,0.149878571523138,0.539993485311977,-0.0717800806346718,0.265386683741043,14876.4325401777
"241",-0.490168895617857,0.907625961806062,0.155585767710247,0.547469651766254,-0.0742144233680889,0.265455789963182,14875.0504031796
"242",-0.488304450286951,0.907677528253774,0.156005797551986,0.547086142527285,-0.0747871820441598,0.265552306766256,14874.6166500357
"243",-0.476764243183636,0.912318798020149,0.145981512251996,0.529809664966363,-0.0678656972403934,0.264136730655116,14873.9205450198
"244",-0.477707269612598,0.913647942438057,0.14688161467688,0.532884507110174,-0.0710783872024869,0.265633916363755,14875.4076044833
"245",-0.482221768936112,0.906859838153596,0.154445927362439,0.541954963688613,-0.0728497681648971,0.270257363269205,14876.6879827543
"246",-0.454284465609982,0.913407141030974,0.138932568473648,0.507345646470492,-0.0623839148390067,0.269300324205755,14875.0170197225
"247",-0.450983124456176,0.912647610547667,0.13944086542246,0.505998695082025,-0.0625020785466455,0.2687561118309,14876.2652820736
"248",-0.462366412076771,0.908828352335958,0.147224095877558,0.521403673704852,-0.0673577899324943,0.26784364915169,14875.9058472511
"249",-0.462478299429917,0.908795848717868,0.147075048282727,0.520973589244523,-0.0674943301393049,0.267831135926428,14875.97303172
"250",-0.496376485436379,0.913348532118112,0.151664545087181,0.556198037846742,-0.0766750278563916,0.269976382287337,14873.0553264331
"251",-0.430632595314261,0.909292382213263,0.136715561480161,0.479400957282821,-0.0543598708309829,0.266258185234625,14872.4528533824
"252",-0.425865804374114,0.910424336997305,0.134204300287295,0.480760461801668,-0.0550708826165996,0.265450633025004,14874.2553695315
"253",-0.425748352898855,0.909997872888298,0.133864615019114,0.484367629735256,-0.0552847302619956,0.265518900560783,14872.1795745075
"254",-0.426202699605369,0.910123177443456,0.133736006571946,0.485775341638473,-0.0556690953624766,0.265529143799102,14870.79761571
"255",-0.483803302510421,0.908891282465698,0.152343601046716,0.543663117665577,-0.0729518246957136,0.267839839628032,14877.907486549
"256",-0.483062267512551,0.907630479054689,0.153795997507981,0.543444008404394,-0.0732959836772048,0.268010661227672,14877.5679664388
"257",-0.483485362137331,0.909471477711773,0.15167388259389,0.54387280950321,-0.0728221204117768,0.268246132883156,14876.5333494873
"258",-0.471651338312228,0.906310085889392,0.151107244996554,0.52894844334725,-0.0681813765018602,0.270536593024116,14875.7503603376
"259",-0.483029559409332,0.909424313765372,0.152526642094318,0.538609841979712,-0.0722174668951309,0.265753868162744,14875.5163674598
"260",-0.482699378857488,0.90954897309529,0.152122663639746,0.539535937024756,-0.0723446358785613,0.265871034681503,14876.4915154982
"261",-0.466549746166035,0.908096867016304,0.147474648596257,0.52523014687254,-0.0667670149649664,0.26564242107695,14876.9229480506
"262",-0.475995091057536,0.90485542946161,0.153554542118596,0.53729606165975,-0.0702095278470793,0.267232363026795,14875.4454737063
"263",-0.483686782566356,0.909260016920088,0.153196298367571,0.542840114088948,-0.0740925414091753,0.266275932320497,14877.1983553087
"264",-0.478572561287408,0.908747534864065,0.150929695353098,0.535973176428563,-0.0706706961351637,0.270059404118652,14877.321916215
"265",-0.472858697623718,0.910625597770055,0.148473863417586,0.529459513099275,-0.0698728295781924,0.270825834683631,14876.5652893477
"266",-0.475200326122631,0.910596950791994,0.14878694669968,0.528396128882955,-0.0696011990036816,0.270659522082271,14870.8596027891
"267",-0.474554536745728,0.910732364552075,0.149084724752004,0.528746469355437,-0.0694424851617195,0.270725061077929,14869.3764902492
"268",-0.474915781065842,0.910633375015577,0.148469287537397,0.529194671184062,-0.0695204602639269,0.270650534683142,14874.0070263151
"269",-0.470555976821974,0.910083875452141,0.148936112003121,0.530899444959021,-0.0712784574006479,0.270252633798016,14874.7644423035
"270",-0.488562558075416,0.909649137781773,0.152783617384985,0.541134817747055,-0.0719818837852103,0.268835574082599,14873.7620640616
"271",-0.488119333695778,0.909602572426247,0.152341966616763,0.543524150692815,-0.0724265540734153,0.2686778484113,14875.6693924189
"272",-0.478534580160554,0.908762779014962,0.151874731281446,0.54064360387749,-0.0733024982499931,0.269495610982136,14875.4971733307
"273",-0.477448353829094,0.908017225173474,0.152525793646659,0.53382915540436,-0.0711817470174123,0.269648164453485,14876.5295884839
"274",-0.459727121976132,0.90986867094718,0.144579487515258,0.516880867085326,-0.0654254556602683,0.26824988862707,14877.9078931648
"275",-0.462704738148921,0.912101320604401,0.142967615618363,0.517795545072212,-0.0654713365089065,0.267594979775862,14877.3690024729
"276",-0.472371735139335,0.908228252503535,0.149692840874241,0.530077792226539,-0.0690982232599545,0.267395192695177,14877.1255287348
"277",-0.476185312662213,0.908416571515473,0.152062567326314,0.533379609196247,-0.0712440242420324,0.268542597784553,14876.1636782482
"278",-0.479023766761163,0.908462196071527,0.15125224962487,0.535308349249882,-0.0704172801903692,0.268454653276975,14876.7371826128
"279",-0.49863388240238,0.911096337148909,0.155011442628518,0.558414963212668,-0.0780716776568467,0.267997403538967,14876.556685163
"280",-0.500210172896055,0.911090972114071,0.15528439190276,0.557072436469206,-0.0775213136712354,0.267897602749948,14875.1820226196
"281",-0.493916518003746,0.911837903275842,0.154684449091029,0.555764862587438,-0.0793871384166893,0.268100852023858,14872.5448858767
"282",-0.508884083534004,0.909894537966579,0.156047897732318,0.56561492029226,-0.0762080573701554,0.267299569780032,14870.4558615032
"283",-0.502184750454379,0.910697498033873,0.156709254138561,0.564680382001402,-0.0801925976091584,0.26759997878287,14875.4667232427
"284",-0.451839380241061,0.910089924473786,0.143038001056819,0.509227103424226,-0.0644491925005888,0.268935748902309,14875.9207189095
"285",-0.459743731630007,0.910142455519923,0.141955835022263,0.518283245396392,-0.0633345991676155,0.272079904276743,14873.1447007038
"286",-0.459337953974772,0.910548911921822,0.1446544044416,0.514420308694699,-0.0654449263961744,0.271978199362673,14874.8779520291
"287",-0.455439844494321,0.910066237663763,0.14377754004765,0.513236159020618,-0.0649061555221846,0.268186917389657,14876.5565466392
"288",-0.464319388682385,0.90864093150741,0.145979062718973,0.521978433897168,-0.0657144041603509,0.267723281316725,14876.8718334641
"289",-0.451412981814991,0.904760815636366,0.148714471637909,0.511802124280675,-0.0653159399985528,0.268424250251422,14874.2086240419
"290",-0.452023556994709,0.907911092890311,0.143139698508101,0.510721659935954,-0.0623449466453768,0.268765581981411,14876.4490633488
"291",-0.451796219067094,0.907640905248388,0.143115241525831,0.510298861323503,-0.061777512774127,0.268693157079157,14875.8701059579
"292",-0.450862464559795,0.90819157116246,0.145317416188611,0.506182235043592,-0.0640579386196688,0.268136817144609,14875.5721092239
"293",-0.451942605541416,0.90563405386379,0.145087502551842,0.508518543108709,-0.0609667442182943,0.269337733184693,14873.9465534333
"294",-0.447226343329017,0.907276242189082,0.143168405336242,0.503228315134172,-0.0607163377705616,0.269639469717008,14875.8276098364
"295",-0.484093718057915,0.911264052626352,0.148649502599766,0.53920800615415,-0.0702050172416331,0.266211091289873,14875.7913667873
"296",-0.480074645515306,0.913148994427731,0.145398027741901,0.537352804260241,-0.0694382458507519,0.264464687777091,14873.3761066262
"297",-0.480006223003785,0.913791652836342,0.146832140172908,0.535235689365347,-0.0710935493386355,0.264133862564382,14874.2985643565
"298",-0.485603700167254,0.914375873990475,0.147354591546027,0.542588058847333,-0.0729660427952121,0.265468584401213,14874.3372867607
"299",-0.482860029936307,0.914184712874823,0.14788605019635,0.53940838320238,-0.0731978631104034,0.265447109040891,14874.5485082118
"300",-0.487781759084852,0.91470366883719,0.146823507080701,0.541272462608787,-0.0715020978237113,0.266149083196055,14874.1394213605
"301",-0.486589912420227,0.914878244370946,0.145238280584943,0.544664726796732,-0.0714702444718011,0.266062946171889,14871.7887095072
"302",-0.47422994003247,0.905462750625382,0.154097233962688,0.534076323681924,-0.0709394963939764,0.271662862399988,14873.5738689999
"303",-0.484977011656047,0.905818342136972,0.155899856646814,0.544199708382506,-0.0730066467660813,0.272705712605549,14873.8449117781
"304",-0.478778205836016,0.905547163378973,0.155644967719003,0.539387669575438,-0.0729137674110822,0.271919048102292,14873.7910333337
"305",-0.487900139331909,0.906473319302402,0.1565370299456,0.549134603469314,-0.0748535348201336,0.272075463924215,14874.292953583
"306",-0.484638006037748,0.912794356350205,0.148887647364551,0.544848934252725,-0.0735966010541825,0.266223973047596,14874.7283389125
"307",-0.484941974509794,0.912770572347407,0.148857647553869,0.544499731633707,-0.0736664002406106,0.266219010890562,14874.627705817
"308",-0.482890821907241,0.909126231511748,0.152692465743154,0.54436566855748,-0.0738967316212785,0.268263248760729,14876.0746163146
"309",-0.483333421853035,0.909189908763678,0.152659225240875,0.543718706168084,-0.073899200738484,0.26827413511203,14877.3236858331
"310",-0.474691144597473,0.910047215132191,0.149502361443082,0.533059911515687,-0.0709393537783109,0.266107853122997,14877.4580019216
"311",-0.508757384960317,0.911071226121063,0.157156404529021,0.571110476968374,-0.0807555816657191,0.266960090758027,14875.4297616679
"312",-0.491321831134154,0.907056955006674,0.15589657980841,0.550178430297678,-0.0742594895453773,0.266079543326493,14876.056195502
"313",-0.487761130150907,0.90857422310622,0.154177991472111,0.548527819600581,-0.0744995080799408,0.264736340010783,14875.1133341456
"314",-0.469310545173122,0.910824993355786,0.146412813057284,0.527016075086285,-0.0682354586287157,0.263968200314092,14875.303676917
"315",-0.470106758449892,0.910467944692261,0.147192043329331,0.528348760823303,-0.0689019836292709,0.264169242679915,14876.0593661449
"316",-0.471664343993349,0.908775897414464,0.149554780816019,0.528006180672479,-0.0689998203412228,0.272322467502407,14875.6804172646
"317",-0.476713789144103,0.910331157012356,0.150388364315377,0.534473763571357,-0.0719921254635067,0.267735877336684,14877.2785342149
"318",-0.521394127034419,0.908581396232034,0.16508898961187,0.585410985323053,-0.0867051190238847,0.268425981393631,14874.2778796995
"319",-0.521036175597672,0.908443768870581,0.165201115545225,0.58480632908342,-0.0866598850829802,0.268883886243163,14874.1714321703
"320",-0.523685418749051,0.908814313530602,0.165016168338682,0.583463994731578,-0.0855308461609327,0.270510353605336,14873.7519381781
"321",-0.445761082146046,0.908340964252758,0.141549054635623,0.504373521339168,-0.0611594564853868,0.265237349851518,14875.6989062488
"322",-0.435183354426268,0.910948388927386,0.136280123800238,0.490795593433111,-0.0577741406995582,0.269408902623066,14875.7178761934
"323",-0.448122257841942,0.909647846313388,0.142440286269572,0.505076962992206,-0.0628840917427396,0.268498842588632,14875.9050711166
"324",-0.454734082081093,0.909431442646092,0.142721796368948,0.509168596911748,-0.0622320202950556,0.268115731428343,14877.1227109474
"325",-0.466391134611195,0.913148856696827,0.143756512424413,0.520458998770106,-0.067191376044581,0.267186074883361,14876.4365815509
"326",-0.460965881415402,0.912271713482922,0.142397257240092,0.513636255293767,-0.0643547873496247,0.268961692892295,14876.6702620567
"327",-0.455886161768865,0.912860161317774,0.142369737236364,0.512789100059439,-0.0663749956009893,0.269336369913183,14873.9162864428
"328",-0.458858468329997,0.911479395285456,0.142778460654197,0.512362737999421,-0.0640876373787434,0.269000106484546,14876.9603279477
"329",-0.479826459324322,0.906015916950636,0.153997311227963,0.540414273761897,-0.0719535047385946,0.270012587683157,14875.4701406421
"330",-0.471084724002796,0.912691863217773,0.14508004725872,0.52937274322931,-0.0692594835562469,0.267259800015817,14876.2985258407
"331",-0.470990294690266,0.912625360236637,0.145084987261585,0.529719154247641,-0.069173168625153,0.267243463022471,14875.6429862458
"332",-0.47890731565579,0.90872734866622,0.1528843310072,0.540199625432496,-0.0740871623179375,0.26630989917712,14875.0545893521
"333",-0.488993799781518,0.910535755818626,0.154308123299082,0.545887656036428,-0.0758400744915708,0.271609491223411,14874.5498167602
"334",-0.447295951238014,0.906422247992474,0.14287089172582,0.502440248713828,-0.0593650374867443,0.265896521742078,14874.2650261459
"335",-0.444011865058448,0.906042306188536,0.143397060686122,0.503010031498026,-0.0607022340077346,0.265890653268597,14875.2437063089
"336",-0.502919364855042,0.911318385258348,0.154753457203916,0.564942992505387,-0.0784869296971632,0.271310045468229,14874.2402977125
"337",-0.513158112233351,0.907404413270857,0.161838285045325,0.577260075124523,-0.0820076791110496,0.273344759621585,14871.9465057587
"338",-0.51257418348668,0.908403656654978,0.161880873514547,0.572227131067345,-0.0820267378613115,0.272971478817807,14872.7519513675
"339",-0.510120276327308,0.90835940954924,0.161106171920111,0.570551229751598,-0.0814962124898436,0.273000756539207,14872.7937615439
